AIRFOIL_LE_TE_V4
0.998502 0.002445
0.991422 0.001031
0.984333 -0.000341
0.977237 -0.001669
0.970132 -0.002954
0.963020 -0.004197
0.955900 -0.005396
0.948774 -0.006553
0.941641 -0.007667
0.934501 -0.008737
0.927354 -0.009765
0.920202 -0.010750
0.913044 -0.011692
0.905881 -0.012592
0.898712 -0.013450
0.891539 -0.014265
0.884360 -0.015038
0.877178 -0.015769
0.869991 -0.016459
0.862801 -0.017107
0.855606 -0.017714
0.848409 -0.018281
0.841208 -0.018806
0.834005 -0.019292
0.826799 -0.019738
0.819591 -0.020144
0.812381 -0.020511
0.805168 -0.020839
0.797955 -0.021128
0.790739 -0.021380
0.783523 -0.021594
0.776305 -0.021771
0.769087 -0.021911
0.761868 -0.022015
0.754649 -0.022083
0.747429 -0.022115
0.740210 -0.022113
0.732990 -0.022076
0.725771 -0.022005
0.718552 -0.021901
0.711333 -0.021764
0.704116 -0.021594
0.696899 -0.021393
0.689683 -0.021160
0.682468 -0.020897
0.675254 -0.020603
0.668042 -0.020279
0.660831 -0.019926
0.653621 -0.019544
0.646413 -0.019135
0.639207 -0.018697
0.632002 -0.018233
0.624799 -0.017742
0.617598 -0.017225
0.610399 -0.016683
0.603201 -0.016116
0.596006 -0.015525
0.588813 -0.014910
0.581621 -0.014271
0.574432 -0.013611
0.567244 -0.012928
0.560059 -0.012224
0.552876 -0.011498
0.545695 -0.010753
0.538516 -0.009987
0.531339 -0.009202
0.524164 -0.008398
0.516991 -0.007576
0.509820 -0.006737
0.502652 -0.005880
0.495485 -0.005007
0.488320 -0.004117
0.481157 -0.003212
0.473997 -0.002292
0.466838 -0.001357
0.459681 -0.000408
0.452525 0.000555
0.445372 0.001530
0.438220 0.002518
0.431070 0.003518
0.423921 0.004530
0.416774 0.005553
0.409629 0.006586
0.402485 0.007630
0.395342 0.008683
0.388201 0.009746
0.381061 0.010817
0.373923 0.011897
0.366785 0.012985
0.359649 0.014080
0.352514 0.015182
0.345380 0.016290
